quality,price,income,aspiration,agent_id
0.22702054662527155,0.0,15308.45283641742,0.2974443309210275,101
0.2434120601156825,270.9224571214744,12603.467163394216,0.3672203792388278,422
0.24507864372900795,299.4344379489687,12983.074597077999,0.38015593383370316,137
0.29693274756721993,1163.7237618559693,19783.69013205435,0.2953854259791675,402
0.30549971995203296,1301.3820523456407,14507.06799725773,0.3706633079149404,318
0.3294456324508161,1673.6440985260629,22521.49029015282,0.2808450031091272,446
0.33074907283474847,1694.1092573993496,19004.895325159552,0.3221353122564693,433
0.3311895285998758,1701.0526484241022,14083.443978352076,0.4007271160286519,167
0.3382282446348153,1811.5135303953916,17566.783472518546,0.34623877535228453,156
0.3469722784834759,1947.6821233775531,16588.640404518315,0.3700694845671972,233
0.35375326118607,2053.7369467277636,12203.277844743814,0.45840532575869214,416
0.3578148907211978,2116.7519772370533,12760.451022789222,0.46072139310152277,66
0.3593432243252189,2141.0760406040336,19627.434643958975,0.3454583487885614,131
0.360206531350657,2154.900425348513,16019.32709491191,0.4033725769325323,195
0.3608503702139115,2165.2800178313414,18602.429119556946,0.3717919677887228,406
0.36310850613213275,2202.2778231177335,22021.979468809255,0.3343377736226183,341
0.3991002662406157,2779.8647454848488,13131.36416718283,0.48216119980911304,313
0.3992310711484489,2781.900057450363,21032.486464608563,0.35199835261539103,20
0.3994604752742763,2785.514338469203,24260.996950333843,0.3171044293586057,54
0.40606075119148555,2889.246259446772,12573.934731382422,0.5102736446481386,350
0.40754695157532383,2912.639413610442,18526.83901505408,0.3947400104653817,388
0.4086281325822029,2929.713879924637,18073.26100975649,0.4043323670461134,19
0.41016866005783315,2954.1145617517495,22929.797402145246,0.34020133082814974,211
0.41074393386132024,2963.226407472587,13311.695771544915,0.5017451871784206,461
0.41099277566788983,2967.18914726383,10905.574685330766,0.573366140459486,495
0.42557572308275926,3198.3868585891337,17733.94197919997,0.4208130405153751,4
0.4283735786839292,3242.355978517672,16210.415327810351,0.4489067695477883,304
0.4294469542152331,3259.1956103721877,14998.646335109235,0.4797369154983603,15
0.42946202449825777,3259.4349165924723,30401.37103161316,0.2868592531627029,427
0.42973596011449433,3263.8017239971377,27397.24610600251,0.3115549960875911,41
0.4354948961236689,3355.218176760365,39770.98068227176,0.23091164251827762,404
